ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning
291,IDW7QSYG,Fraile-Rojas et al. (2025),Female perspectives on algorithmic bias: Implications for AI researchers and practitioners,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Include,,Empirisch,0.88,"Das Paper nutzt NLP/ML zur Analyse von Twitter-Daten über Gender-Ungleichheit in KI (KI_Sonstige). Es behandelt substantiell algorithmischen Bias gegenüber Frauen (Bias_Ungleichheit, Gender) und verwendet explizit feministische Perspektiven ('feminist digital literacies') als theoretischen Rahmen (Feministisch). TECHNIK_OK durch KI_Sonstige, SOZIAL_OK durch Bias_Ungleichheit, Gender und Feministisch → Include."
292,AIZGTQKG,Shah (2025),Gender bias in artificial intelligence: Empowering women through digital literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.92,"Das Paper behandelt substantiell Gender Bias in KI-Systemen (Hiring, Healthcare, Finance) und Digital Literacy als Intervention – beide Kernkategorien sind klar erfüllt. KI_Sonstige: algorithmische Entscheidungssysteme mit Bias. AI_Literacies: digitale Kompetenzprogramme für Frauen. Bias_Ungleichheit, Gender, Diversität und Fairness sind explizite Themen. Feministisch: keine explizite feministische Theorie oder Referenz auf feministische Autor:innen erkennbar."
293,X7ZGW6CN,Ciston (2024),"Intersectional Artificial Intelligence Is Essential: Polyvocal, Multimodal, Experimental Methods to Save AI",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Das Paper verwendet explizit feministische und intersektionale Theorie (queer-feminist, critical race theory) auf KI-Systeme. Es adressiert algorithmischen Bias, Diversität und Fairness in KI. Generative KI wird durch den 'ladymouth'-Chatbot abgedeckt. Feministisch ist klar 'Ja' durch explizite Referenz auf queer-feministische Theorien und intersektionale Frameworks. TECHNIK_OK (Generative_KI, KI_Sonstige) und SOZIAL_OK (Bias, Gender, Diversität, Feministisch, Fairness) → Include."
294,CHJQ52DC,Latif et al. (2024),"AI Gender Bias, Disparities, and Fairness: Does Training Data Matter?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht empirisch Gender Bias in LLMs (BERT, GPT-3.5) durch Analyse von Studentenantworten. Technik-Kriterien erfüllt durch Generative_KI (GPT-3.5) und KI_Sonstige (BERT Fine-tuning). Sozial-Kriterien erfüllt durch substantielle Behandlung von Gender-Bias, Ungleichheit und algorithmischer Fairness (spezifische Metriken: MSG, EO). Include-Entscheidung ist klar konsistent."
295,AIGLDZ4C,Articulate (2025),How to Create Inclusive AI Images: A Guide to Bias-Free Prompting,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Konzept,0.82,"Das Paper behandelt substantiell Prompt-Engineering für generative KI-Bildgeneratoren mit explizitem Fokus auf Bias (stereotypische Repräsentationen: weiß, männlich, jung) und Diversität/Inklusion. Gender und Diversität sind zentrale Themen. Technische Kategorien (Generative_KI, Prompting) und soziale Kategorien (Bias_Ungleichheit, Gender, Diversitaet) sind erfüllt → Include. Kein direkter Soziale_Arbeit-Bezug, kein explizit feministisches Framework."
296,AFDLFCIL,Ahmed (2024),Feminist Perspectives on AI: Ethical Considerations in Algorithmic Decision-Making,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.92,"Das Paper behandelt algorithmische Entscheidungssysteme (KI_Sonstige) aus explizit feministischer Perspektive mit Fokus auf Bias, Diskriminierung, Gender-Unterrepräsentation und Fairness. Feminist ethical framework wird explizit als Analyserahmen genannt. Soziale Arbeit wird nicht direkt adressiert, aber Technik- und Sozial-Kriterien sind klar erfüllt."
297,FDR5APIU,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Theoretisch,0.88,"Das Paper analysiert Intersektionalität in KI-Systemen durch Untersuchung hochrangiger Policy-Reports. TECHNIK_OK: KI_Sonstige (algorithmische Systeme, die Bias verstärken). SOZIAL_OK: Bias_Ungleichheit (Diskriminierung durch KI), Gender (weiße Männer-Dominanz), Diversität (homogene Gruppen), Feministisch (explizite intersektionale Analyse nach Crenshaw'schem Verständnis, Machtverhältnisse). Alle Kategorien werden substantiell behandelt."
298,SWB86AYC,Hartshorne & Cohen (2025),Generative AI and the Future of Digital Literacy: Opportunities for Gender Inclusion,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.88,"Das Paper behandelt substantiell generative KI (AI_Literacies, Generative_KI) im Bildungskontext mit explizitem Fokus auf Gender-Inklusion und Gender-Bias (Gender, Bias_Ungleichheit, Diversitaet). Qualitative Methodik mit Interviews und Fokusgruppen in Schule. Kein explizit feministischer Theorierahmen erkennbar. TECHNIK_OK und SOZIAL_OK → Include."
299,GP4JDSI8,Klein & D'Ignazio (2024),Data Feminism for AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Konzept,0.95,"Paper von D'Ignazio & Klein, den zentralen Autorinnen der Data Feminism Bewegung, präsentiert explizit feministische (intersektionale) Prinzipien für KI-Systeme. KI_Sonstige durch ML-Systeme und algorithmische Anwendungen (Online-Werbung, partizipatives ML-Design). Bias_Ungleichheit durch Fokus auf diskriminierende Systeme. Fairness durch Framework zur Schadensvermeidung. Feministisch eindeutig durch explizite intersektionale feministische Theorie und Data-Feminism-Autorenschaft."
300,GPSB87RN,Wudel & Ehrenberg (2025),What is Feminist AI?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.92,"Das Paper definiert explizit ein feministisches KI-Framework (FAI) basierend auf intersektionalem Feminismus (Crenshaw-Tradition), adressiert Bias und Ungleichheiten in KI-Systemen, und thematisiert Machtstrukturen, Fairness und Diversität. Technisch wird KI-Entwicklung als algorithmisches System behandelt (KI_Sonstige). Alle sozialen Kategorien – Bias, Gender, Diversität, Feminismus, Fairness – sind substantiell vertreten. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt."
301,SHJQQTI6,Gohar & Cheng (2023),A Survey on Intersectional Fairness in Machine Learning: Opportunities and Challenges,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt intersektionale Fairness in ML-Systemen (KI_Sonstige) und adressiert substantiell algorithmischen Bias, Gender-Diskriminierung, Diversität marginalisierter Gruppen sowie Fairness-Metriken. Die intersektionale Analyse (z.B. Black women als spezifische Gruppe) verweist explizit auf Crenshaw'sche Intersektionalität, was feministische Perspektive begründet. TECHNIK_OK und SOZIAL_OK sind beide erfüllt."
302,9Y7ZFGI5,Shah (2025),Gender Bias in Artificial Intelligence: Empowering Women Through Digital Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Literaturreview,0.92,"Das Paper behandelt substantiell Gender Bias in KI-Systemen (Recruitment, Healthcare, Financial Services), digitale Kompetenzen (AI Literacy) zur Empowerment von Frauen und algorithmische Ungleichheiten. TECHNIK_OK durch AI_Literacies und KI_Sonstige; SOZIAL_OK durch Gender, Bias_Ungleichheit und Diversitaet. Feministisch wird auf 'Nein' gesetzt, da keine explizite feministische Theorie oder Autorinnen zitiert werden laut Abstract."
303,9BDIJE9B,UN Women (2024),Artificial Intelligence and gender equality,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.88,"UN Women Policy Brief analysiert substantiell Gender-Bias in KI-Systemen (44% zeigen Gender-Bias, 25% auch Racial Bias). Technik-Kriterium erfüllt durch KI_Sonstige (algorithmische Systeme mit diskriminierenden Outputs). Sozial-Kriterien erfüllt durch Gender, Bias_Ungleichheit, Diversität und Fairness. Kein explizit feministisch-theoretischer Rahmen (z.B. Crenshaw, Haraway), aber systematische Analyse von Diskriminierung und Unterrepräsentation."
304,V4GTLMED,Browne et al. (2024),Tech workers' perspectives on ethical issues in AI development: Foregrounding feminist approaches,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Empirisch,0.88,"Das Paper untersucht empirisch ethische KI-Entwicklung aus feministischer Perspektive (explizit feminist approaches, design justice nach marginalisierten Stimmen). KI_Sonstige ist erfüllt (algorithmische Systeme/KI-Entwicklung), Feministisch ist klar Ja (explizite feminist lens, design justice framework), Bias_Ungleichheit behandelt Konfusion um 'bias'-Begriff substantiell, Diversitaet durch Kritik an Diversity-Narrativen und Zentrierung marginalisierter Stimmen. Fairness durch AI ethics und design justice Ansatz."
305,YMYHLMFS,Klein & D'Ignazio (2024),Data feminism for AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Das Paper von D'Ignazio & Klein erweitert das Data-Feminism-Framework explizit auf KI-Forschung (KI_Sonstige). Es verwendet explizit feministische Theorie (D'Ignazio & Klein sind kanonische feministische Technikforscherinnen), behandelt intersektionale Prinzipien (Feministisch), Bias/Ungleichheit in KI-Systemen (Bias_Ungleichheit), Inklusion und Repräsentation (Diversitaet) sowie algorithmische Fairness (Fairness). Beide Bedingungen (Technik + Sozial) sind klar erfüllt."
306,QM6L6XLZ,A+ Alliance (2024),Incubating Feminist AI: Executive Summary 2021-2024,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Konzept,0.82,"Das Paper dokumentiert ein feministisches KI-Forschungsnetzwerk mit 12 KI-Prototypen (algorithmische Systeme für Bias-Detektion in NLP, genderbasierte Gewalt, Transit-Sicherheit). Explizit feministische Theorie und intersektionale Analyse sind zentral. KI_Sonstige ist erfüllt durch NLP-Bias-Detektion und algorithmische Systeme. Gender, Bias_Ungleichheit, Diversität und Feministisch sind substantiell vertreten."
307,ZNHUCA4B,UNESCO (2021),Recommendation on the Ethics of Artificial Intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.85,"UNESCO-Empfehlung zu KI-Ethik als globaler Policy-Standard behandelt algorithmische Systeme (KI_Sonstige) mit explizitem Fokus auf Gender-Stereotypisierung, diskriminierende Biases (Bias_Ungleichheit), Diversität und Fairness in KI-Entwicklung. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (Bias, Gender, Diversität, Fairness) sind erfüllt. Kein direkter Soziale_Arbeit-Bezug, kein explizit feministisches Theorieframework."
308,SQ38TTWQ,An et al. (2025),Measuring gender and racial biases in large language models: Intersectional evidence from automated resume evaluation,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Experimentell,0.95,"Das Paper untersucht systematisch Gender- und Racial Bias in LLMs anhand von über 361.000 randomisierten Lebensläufen. Es validiert explizit Intersektionalitätstheorie (Crenshaw), was den feministischen Theoriebezug begründet. Generative KI (LLMs), Bias/Ungleichheit, Gender, Diversität und Fairness sind alle substantiell adressiert. TECHNIK_OK (Generative_KI) und SOZIAL_OK (mehrere Kategorien) → Include."
309,ZMW228P6,Ovalle et al. (2023),Factoring the matrix of domination: A critical review and reimagination of intersectionality in AI fairness,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Das Paper analysiert kritisch die Operationalisierung von Intersektionalität in AI-Fairness-Forschung (30 Papers). Es verwendet explizit feministische Theorie (Patricia Hill Collins' Matrix of Domination, Sirma Bilge) und thematisiert substantiell algorithmischen Bias, Ungleichheit, Diversität und Fairness-Metriken in KI-Systemen. Technik-Kriterium erfüllt durch KI_Sonstige (algorithmische Fairness-Systeme), Sozial-Kriterium durch mehrere Kategorien."
310,XW8NHCIE,Wilson & Caliskan (2024),"Gender, race, and intersectional bias in AI resume screening via language model retrieval",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.97,"Das Paper untersucht LLM-basiertes Resume Screening auf intersektionalen Bias (Gender, Race). Es verwendet explizit Intersektionalitätstheorie (Crenshaw) und validiert deren drei Kernhypothesen empirisch. Technik-Kriterien erfüllt durch LLMs und algorithmische Entscheidungssysteme. Sozial-Kriterien erfüllt durch Bias_Ungleichheit, Gender, Diversität, Fairness und feministische Intersektionalitätstheorie."
311,ZLM537Z4,Browne et al. (2023),"Feminist AI: Critical Perspectives on Algorithms, Data, and Intelligent Machines",Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.88,"Sammelband mit explizit feministischen Perspektiven auf KI-Systeme (techno-racial capitalism, military AI). KI_Sonstige: algorithmische Systeme als Gegenstand. Feministisch: explizit feministische Theorie und Methodik laut Titel und Abstract. Bias_Ungleichheit: Thematisierung sozialer Ungleichheit durch KI. Diversitaet: Fokus auf Social Justice und diverse Gruppen. Fairness: Accountability-Diskurs für KI-Design. TECHNIK_OK (KI_Sonstige) + SOZIAL_OK (mehrere) → Include."
312,JZN2I6J5,Chisca et al. (2024),Prompting fairness: Learning prompts for debiasing large language models,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Experimentell,0.85,"Das Paper behandelt substantiell Prompting (Prompt-Tuning-Methode) und klassisches ML (BERT, RoBERTa als Encoder-Modelle). Es adressiert Bias-Reduktion in LLMs und algorithmische Fairness durch Debiasing-Strategien. Beide Bedingungen (TECHNIK: Prompting + KI_Sonstige; SOZIAL: Bias_Ungleichheit + Fairness) sind erfüllt, daher Include."
313,MS3CNU3S,Gallegos et al. (2024),Bias and fairness in large language models: A survey,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper ist ein umfassender Survey zu Social Bias und Fairness in Large Language Models. Es behandelt substantiell generative KI (LLMs), algorithmischen Bias/Ungleichheit sowie algorithmische Fairness inklusive Metriken und Mitigationstechniken. Beide Bedingungen (TECHNIK: Generative_KI; SOZIAL: Bias_Ungleichheit + Fairness) sind erfüllt → Include."
314,7G73H3KM,Small (2023),Generative AI and opportunities for feminist classroom assignments,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Include,,Konzept,0.85,"Das Paper behandelt generative KI (TECHNIK_OK) und verwendet explizit feministische Theorie und Epistemologie im Bildungskontext (SOZIAL_OK durch Feministisch=Ja). Es geht um KI-Kompetenzen und kritische Reflexion im feministischen Classroom-Setting, wobei feministische Wissensproduktion und Machtstrukturen explizit adressiert werden. Beide Bedingungen für Include sind erfüllt."
315,KNQYFQ6B,Sant et al. (2024),The power of prompts: Evaluating and mitigating gender bias in MT with LLMs,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Experimentell,0.95,Das Paper behandelt substantiell Prompting-Engineering (Entwicklung spezifischer Prompt-Techniken zur Bias-Reduktion) mit LLMs (generative KI) im Kontext von Gender-Bias in maschineller Übersetzung. Fairness-Metriken werden explizit verwendet (WinoMT-Evaluation). Beide Bedingungen (TECHNIK: Generative_KI + Prompting; SOZIAL: Gender + Bias_Ungleichheit + Fairness) sind erfüllt.
316,8BUHU5EP,Derechos Digitales (2023),Feminist reflections for the development of Artificial Intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Konzept,0.85,"Das Paper behandelt KI-Entwicklung (KI_Sonstige) aus explizit feministischer und intersektionaler Perspektive (Feministisch, Gender). Es thematisiert Machtstrukturen, Datensouveränität und Community-Co-Design mit lateinamerikanischen Frauen, was auf Bias/Ungleichheit und Diversität abzielt. TECHNIK_OK durch KI_Sonstige, SOZIAL_OK durch mehrere Kategorien – Einschluss gerechtfertigt."
317,IGFYSIV8,Toupin (2024),Shaping feminist artificial intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Theoretisch,0.9,"Das Paper behandelt explizit feministische KI (FAI) aus feministischer Perspektive mit Typologieentwicklung und historischer Analyse. KI_Sonstige ist erfüllt durch algorithmische Systeme im sozialen Kontext; feministische Theorie wird explizit als Rahmenwerk verwendet. Gender, Bias/Ungleichheit und Diversität sind substantiell adressiert durch die Analyse von Spannungen zwischen kommerzialisierten und community-orientierten Ansätzen."
318,BDI6XU5A,Franken & Mauritz (n.d.),Gender und KI-Anwendungen. Trägt KI zum Genderproblem oder zu seiner Lösung bei?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Include,,Unclear,0.6,"Der Titel deutet klar auf eine Auseinandersetzung mit KI-Anwendungen (KI_Sonstige) und Gender-Problematiken (Gender, Bias_Ungleichheit) hin. Die Fragestellung, ob KI zum Genderproblem beiträgt oder es löst, impliziert eine Analyse von Bias und Ungleichheit im KI-Kontext. Kein Abstract verfügbar, daher moderate Konfidenz. Technische (KI_Sonstige) und soziale Kriterien (Gender, Bias_Ungleichheit) sind erfüllt → Include."
319,EQV4DNQR,"UNESCO, IRCAI (2024)",Challenging systematic prejudices: an Investigation into Gender Bias in Large Language Models,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht substantiell Gender-Bias in LLMs (GPT-2, ChatGPT, Llama 2) und erfüllt damit sowohl die Technik-Bedingung (Generative_KI) als auch mehrere Sozial-Bedingungen (Gender-Bias, Ungleichheit, Diversität durch Kultur/Geschlecht, Fairness als explizites Ziel). Feministische Theorie wird nicht explizit verwendet, daher Feministisch=Nein."
320,8NG4ZEWE,Arnold et al. (2023),Intersektionalität,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Unclear,0.3,"Kein Abstract verfügbar. Der Titel 'Intersektionalität' deutet auf ein Werk zu sozialer Theorie hin, ohne erkennbaren KI-Bezug. Ohne Abstract kann keine substantielle Bewertung erfolgen. Da kein technischer KI-Bezug erkennbar ist, wird das Paper ausgeschlossen. Die geringe Confidence reflektiert die fehlende Information."
321,5T55I5Z7,UNESCO (2020),ARTIFICIAL INTELLIGENCE and GENDER EQUALITY,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Include,,Konzept,0.85,"Der UNESCO-Bericht behandelt substantiell KI-Anwendungen (KI_Sonstige) im Kontext von Gender-Ungleichheit und Gender-Bias in KI-Systemen. Er analysiert, wie Gender-Biases in KI-Anwendungen kodiert sind und thematisiert damit Diskriminierung und Ungleichheit (Bias_Ungleichheit). Gender ist ein zentrales Thema. Beide Bedingungen (Technik + Sozial) sind erfüllt."
322,QUV5DQH3,Smith & Rustagi (2021),When Good Algorithms Go Sexist: Why and How to Advance AI Gender Equity,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Konzept,0.85,"Das Paper behandelt algorithmische KI-Systeme (KI_Sonstige) mit explizitem Fokus auf Gender-Bias und sexistische Algorithmen (Gender, Bias_Ungleichheit). Es schlägt Maßnahmen für Gender-Equity in KI vor, was auch Fairness adressiert. Der Titel 'gender-smart artificial intelligence' und die 'seven actions' für gerechtere KI-Systeme erfüllen klar beide Bedingungen: Technik (KI_Sonstige) und Sozial (Gender, Bias, Fairness)."
