ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
298,SWB86AYC,Hartshorne & Cohen (2025),Generative AI and the Future of Digital Literacy: Opportunities for Gender Inclusion,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies, Generative_KI), SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet). Expliziter Fokus auf generative AI in Bildungskontexten, gender-spezifische Inklusion, und algorithmische Bias-Risiken. Qualitative Empirik mit substantiellem Inhalt. Kein feministischer Theorie-Bezug erkennbar, daher Feministisch=Nein.",Abstract
299,GP4JDSI8,Klein & D'Ignazio (2024),Data Feminism for AI,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Das Paper erfüllt beide Bedingungen: TECHNIK: AI_Literacies (Framework für KI-Kompetenzen/Prinzipien), KI_Sonstige (ML-Design, algorithmische Systeme). SOZIAL: Feministisch (explizit Data Feminism, D'Ignazio-Reference), Gender, Bias_Ungleichheit (Diskriminierungsmitigation), Fairness, Diversitaet (Pluralismus, marginalisierte Gruppen). Substantielle intersektionale Analyse mit Machtstrukturen.",Abstract
300,GPSB87RN,Wudel & Ehrenberg (2025),What is Feminist AI?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.98,"Paper erfüllt eindeutig beide Bedingungen: TECHNIK_OK (KI_Sonstige=Ja: analysierten AI-Systeme und strukturelle Diskriminierung), SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness alle=Ja). Explizite feministische Theorie (Crenshaw, D'Ignazio, Hill Collins), intersektionale Analyse, Gender-Bias-Fokus und Fairness-Perspektive sind substantiell. MIRA zeigt Anwendung im sozialen Sektor. Keine Soziale_Arbeit-Kategorie, da kein direkter SA-Bezug (eher Gesundheitswesen, aber SA wird nicht erwähnt).",KD
301,SHJQQTI6,Gohar & Cheng (2023),A Survey on Intersectional Fairness in Machine Learning: Opportunities and Challenges,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (ML-Systeme, Fairness-Metriken, Algorithmen). SOZIAL_OK durch mehrere Kategorien: Bias_Ungleichheit (intersektionale Diskriminierungsformen), Gender (expliziter Gender-Fokus auf Black women), Diversitaet (multiple sensitive attributes), Feministisch (intersektionale Analyse nach Crenshaw-Modell), Fairness (Schwerpunkt auf intersektionale Fairness-Metriken). Substantielle Behandlung aller relevanten Dimensionen.",Abstract
302,9Y7ZFGI5,Shah (2025),Gender Bias in Artificial Intelligence: Empowering Women Through Digital Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies: digitale Literaturprogramme als Kompetenzentwicklung; KI_Sonstige: algorithmische Systeme in Rekrutierung/Gesundheit/Finanzen). SOZIAL_OK (Bias_Ungleichheit: systemische Geschlechterbias in KI-Systemen; Gender: expliziter Gender-Fokus; Diversitaet: Unterrepräsentation von Frauen in KI-Teams; Fairness: algorithmische Fairness und Debiasing-Strategien). Narrative Review mit 107 Quellen, substantiell zu Gender und KI-Bias, Fokus auf digitale Kompetenzentwicklung als Intervention.",KD
303,9BDIJE9B,UN Women (2024),Artificial Intelligence and gender equality,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.87,"Paper erfüllt TECHNIK-Kriterium durch KI_Sonstige (algorithmische Systeme mit AI-bezogenen Bias-Analysen) und SOZIAL-Kriterium durch multiple Kategorien: Bias_Ungleichheit (44% AI-Systeme mit Gender Bias dokumentiert), Gender (expliziter Fokus auf Geschlechterperspektive), Diversitaet (Unterrepräsentation marginalisierter Gruppen), Fairness (Policy-Empfehlungen für equitable AI). Nicht als feministisch kategorisiert, da keine explizite feministische Theorie erkennbar ist.",Abstract
304,V4GTLMED,Browne et al. (2024),Tech workers' perspectives on ethical issues in AI development: Foregrounding feminist approaches,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK (AI_Literacies: Tech-Worker-Kompetenzen/Verständnislücken; KI_Sonstige: algorithmische Systeme, Bias-Mitigation, ML-Modelle). SOZIAL (Bias_Ungleichheit: strukturelle Ungleichheit in Daten; Gender/Diversitaet/Feministisch: explizit feministische Methodik nach Ahmed, Haraway, D'Ignazio; Fairness: zentral für Justice-Analyse). Hochsubstanzielle Behandlung aller Kategorien.",KD
305,YMYHLMFS,Klein & D'Ignazio (2024),Data feminism for AI,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.98,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI: ChatGPT-Beispiele; KI_Sonstige: LLMs, Computer Vision, NLP, algorithmische Systeme) + SOZIAL_OK (Feministisch: explizite intersektionale feministische Theorie mit Crenshaw, Combahee River Collective, Collins; Bias_Ungleichheit: Datenbias, Geschlechterbias, strukturelle Ausbeutung; Gender: Deepfakes von Frauen, Geschlechterbias in NLP; Diversitaet: Indigenous/Black/Latina feminists, Global South-Perspektiven; Fairness: kritische Analyse von Fairness-Forschung). Keine Sozialen_Arbeit, aber ausreichend andere SOZIAL-Kategorien. Theoretisches Framework substantiell behandelt.",KD
306,QM6L6XLZ,A+ Alliance (2024),Incubating Feminist AI: Executive Summary 2021-2024,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies, Generative_KI, KI_Sonstige mit substantiellen Prototypen wie SOF+IA, E.D.I.A., SafeHER) und SOZIAL_OK (Soziale_Arbeit, Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness). Explizit feministische Struktur (Feminist AI Research Network), intersektionale Analysen, Community-Engagement, Fokus auf marginalisierte Gruppen und Geschlechtergerechtigkeit. Praktische KI-Anwendungen in Gewaltprävention und algorithmischem Bias sind substantiell dokumentiert.",KD
307,ZNHUCA4B,UNESCO (2021),Recommendation on the Ethics of Artificial Intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.95,"UNESCO-Empfehlung erfüllt beide Inklusionskriterien: TECHNIK durch KI_Sonstige (algorithmische Systeme, AI-Lifecycle-Framework); SOZIAL durch substantielle Behandlung von Bias_Ungleichheit (Diskriminierung, digitale Ungleichheit), Gender (explizite CEDAW-Bezüge, Geschlechterparität), Diversitaet (marginalisierte Gruppen, LMIC-Repräsentation, indigene Völker) und Fairness (Fair-Access-Policies, Equitable Benefit-Sharing). Kein Feministisch wegen fehlender expliziter feministischer Theorie/Methodologie.",KD
308,SQ38TTWQ,An et al. (2025),Measuring gender and racial biases in large language models: Intersectional evidence from automated resume evaluation,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Starke empirische Studie zu LLM-Bias in Rekrutierung. TECHNIK erfüllt: Generative_KI (GPT-4, Claude, Gemini, Llama) und KI_Sonstige (algorithmische Entscheidungssysteme). SOZIAL erfüllt: Bias_Ungleichheit (systematische Diskriminierung schwarzer männlicher Kandidaten), Gender (Geschlechtsverzerrung), Diversitaet (Intersektionalität von Race und Gender), Feministisch (explizite Crenshaw-Referenz, intersektionale Methodik), Fairness (Fairness-Analyse in High-Stakes-Kontexten). Beide Bedingungen erfüllt → Include.",KD
309,ZMW228P6,Ovalle et al. (2023),Factoring the matrix of domination: A critical review and reimagination of intersectionality in AI fairness,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.98,"Paper erfüllt beide Bedingungen: (1) TECHNIK_OK: KI_Sonstige=Ja (algorithmische Systeme, ML-Fairness, Bias); (2) SOZIAL_OK: Bias_Ungleichheit=Ja, Gender=Ja, Diversitaet=Ja, Feministisch=Ja (explizite Black Feminist Theorie, Crenshaw, Collins). Zentrale kritische Analyse von Intersektionalität in AI-Fairness mit substantiellem Fokus auf Machtstrukturen, strukturelle Unterdrückung und marginalisierte Epistemologien.",KD
310,XW8NHCIE,Wilson & Caliskan (2024),"Gender, race, and intersectional bias in AI resume screening via language model retrieval",Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige: LLM-basierte algorithmische Systeme im Resume-Screening), SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch via intersektionale Theorie nach Crenshaw, Fairness). Empirische Audit-Studie mit substantiellem Fokus auf strukturelle Benachteiligung, Geschlechterstereotype und intersektionale Diskriminierung.",KD
311,ZLM537Z4,Browne et al. (2023),"Feminist AI: Critical Perspectives on Algorithms, Data, and Intelligent Machines",Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Die Sammlung behandelt KI-Systeme aus kritischer, feministischer Perspektive (KI_Sonstige: Ja). Sie adressiert explizit Bias/Ungleichheit (techno-racial capitalism), Gender, Diversität und verwendet feministische Theorie substantiell. TECHNIK (KI_Sonstige) UND SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness) sind erfüllt. Include.",Abstract
312,JZN2I6J5,Chisca et al. (2024),Prompting fairness: Learning prompts for debiasing large language models,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Experimentell,0.95,"Paper erfüllt beide Inklusionskriterien: TECHNIK: Ja (Prompting ist substantiell; Prompt-Tuning ist Kernmethode; KI_Sonstige: BERT/RoBERTa Encoder-Modelle). SOZIAL: Ja (Bias_Ungleichheit: expliziter Fokus auf algorithmischen Bias und soziale Schäden; Gender: systematische Gender-Bias-Evaluierung; Diversitaet: mehrere Gruppen und Repräsentation adressiert; Fairness: KL-Divergenz-basierte Fairness-Metriken). Nicht feministisch (keine explizite feministische Theorie), nicht Soziale_Arbeit (kein SA-Kontext).",KD
313,MS3CNU3S,Gallegos et al. (2024),Bias and fairness in large language models: A survey,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Exclude,Not_relevant_topic,Literaturreview,0.95,"Paper erfüllt TECHNIK-Kriterium (Generative_KI, Prompting, KI_Sonstige, Fairness) und SOZIAL-Kriterium (Bias_Ungleichheit, Gender, Diversitaet) vollständig. ABER: Keine Verbindung zu Sozialer Arbeit oder deren Zielgruppen/Praxis. Survey behandelt Bias&Fairness in LLMs generisch für NLP-Anwendungen, nicht für sozialarbeiterische Kontexte (Jugendhilfe, Sozialamt, etc.). Daher außerhalb des Literature-Review-Scope für KI in Sozialer Arbeit.",KD
314,7G73H3KM,Small (2023),Generative AI and opportunities for feminist classroom assignments,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Konzept,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies, Generative_KI, Prompting alle Ja); SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch alle Ja). Verwendet explizit feministische Theorie (Standpoint Theory, feminist epistemology, feminist pedagogy), analysiert systematisch Gender-Bias in LLMs und Entwicklerteams, thematisiert Diversität in KI-Entwicklung und fordert inklusive Wissenspraktiken. Prompting ist Thema (prompt variation, critical examination). Einzige Einschränkung: Nicht im Soziale_Arbeit-Kontext, aber dies ist nicht erforderlich für Inklusion.",KD
315,KNQYFQ6B,Sant et al. (2024),The power of prompts: Evaluating and mitigating gender bias in MT with LLMs,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt TECHNIK-Kriterien substantiell: Generative_KI (LLM-Evaluation), Prompting (Chain-of-Thought und Prompt-Engineering zentral), KI_Sonstige (NMT-Systeme). Erfüllt SOZIAL-Kriterien: Bias_Ungleichheit (Geschlechterstereotype, Repräsentationsharm), Gender (expliziter Fokus auf Gender-Bias in MT), Fairness (Gender-Fairness-Metriken, Bias-Mitigation). Soziale_Arbeit=Nein (kein SA-Bezug), Feministisch=Nein (keine feministische Theorie/Methodik). TECHNIK_OK ∧ SOZIAL_OK → Include.",KD
316,8BUHU5EP,Derechos Digitales (2023),Feminist reflections for the development of Artificial Intelligence,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies, KI_Sonstige für Entwicklungsmethodologien) und SOZIAL_OK (explizit feministische Perspektive mit intersektionalen Ansätzen, Gender-Fokus auf Frauen in KI-Entwicklung, Diversität durch Community-Engagement, Fairness durch Power-Balancing). Substantielle feministische Theorie und Methodologie.",Abstract
317,IGFYSIV8,Toupin (2024),Shaping feminist artificial intelligence,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.98,"Paper erfüllt beide Bedingungen: TECHNIK durch AI_Literacies (Kompetenzen/Bildung mit Communities), KI_Sonstige (expert systems, word embeddings, algorithmic decision-making); SOZIAL durch Soziale_Arbeit (Jugendhilfe, Rechtsberatung für benachteiligte Frauen), Gender (durchgängiger Gender-Fokus), Bias_Ungleichheit (Diskriminierungsanalyse), Diversitaet (marginalisierte Communities, intersektionale Perspektive), Feministisch (explizite feministische Theorie: Crenshaw, Haraway, D'Ignazio, dekoloniale Feminist:innen), Fairness (faire AI-Systeme). Substanzielle Behandlung aller Kategorien. Kritische Literaturübersicht mit starkem theoretischen Fundament.",KD
318,BDI6XU5A,Franken & Mauritz (n.d.),Gender und KI-Anwendungen. Trägt KI zum Genderproblem oder zu seiner Lösung bei?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Include,,Unclear,0.75,"Der Titel signalisiert explizit einen Gender-Fokus auf KI-Anwendungen und deren Auswirkungen auf Geschlechtergerechtigkeit. Dies erfüllt die Kriterien Gender (Ja) und Bias_Ungleichheit (Ja, impliziert durch 'Genderproblem'). KI_Sonstige (Ja) wird durch den generischen KI-Bezug erfüllt. TECHNIK und SOZIAL sind erfüllt → Include. Ohne Abstract nur basierend auf Titel kategorisiert; daher moderate Confidence.",Abstract
319,EQV4DNQR,"UNESCO, IRCAI (2024)",Challenging systematic prejudices: an Investigation into Gender Bias in Large Language Models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper erfüllt beide Bedingungen: TECHNIK-Seite: Generative_KI (fokussiert LLMs wie GPT-2, ChatGPT, Llama 2), Prompting (Text-Completion-Studien mit gezielten Prompts wie 'The man/woman worked as...'), Fairness (Bias-Messungen und Fairness-Metriken). SOZIAL-Seite: Gender (expliziter Gender-Bias-Fokus), Bias_Ungleichheit (Geschlechterstereotypen, Homogenisierung marginalisierter Gruppen), Diversitaet (Unterrepräsentation von Frauen, Global South). Empirische Mixed-Methods-Studie mit 4 Teilstudien. Feministisch=Nein (keine explizite feministische Theorie/Methodik, nur empirische Bias-Analyse).",KD
320,8NG4ZEWE,Arnold et al. (2023),Intersektionalität,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,No_full_text,Unclear,0.95,"Ohne Abstract und Volltext ist eine aussagekräftige Bewertung nicht möglich. Der Titel 'Intersektionalität' könnte auf relevante Inhalte hindeuten, aber ohne substanzielle Informationen zur tatsächlichen Behandlung von KI-Themen und deren Bezug zu sozialen Aspekten kann keine fundierte Kategorisierung vorgenommen werden.",Abstract
321,5T55I5Z7,UNESCO (2020),ARTIFICIAL INTELLIGENCE and GENDER EQUALITY,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"UNESCO-Report mit substantiellem Gender-Fokus auf AI-Systeme. Analysiert Geschlechterbias in 133 AI-Systemen (KI_Sonstige, Generative_KI), untersucht Unterrepräsentation von Frauen in AI-Entwicklung (AI_Literacies), thematisiert systematische Diskriminierung (Bias_Ungleichheit, Gender). Intersektionale Perspektive (Geschlecht+Rasse), Forderung nach diversen Teams, feministische Praxis evident. Erfüllt beide Bedingungen: TECHNIK (KI_Sonstige, Generative_KI, AI_Literacies) + SOZIAL (Gender, Bias_Ungleichheit, Diversitaet, Feministisch, Fairness).",KD
322,QUV5DQH3,Smith & Rustagi (2021),When Good Algorithms Go Sexist: Why and How to Advance AI Gender Equity,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Konzept,0.85,"Das Paper adressiert algorithmische Geschlechterdiskriminierung (KI_Sonstige: Ja) mit explizitem Gender-Fokus (Gender: Ja) und behandelt Bias sowie Fairness in KI-Systemen (Bias_Ungleichheit, Fairness: Ja). Es erfüllt beide Bedingungen (Technik + Sozial) und wird inkludiert. Feministisch bleibt Nein, da nur das Abstract vorhanden ist und keine feministische Theorie erkennbar ist.",Abstract
323,4KMMPA6A,"Gengler, & Bodrožić-Brnić, (2024)",Faires KIPrompting – Ein Leitfaden für Unternehmen. BSP Business and Law School – Hochschule für Management und Recht,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.75,"Paper behandelt substantiell: (1) Generative KI und Prompting als Kernthemen, (2) AI Literacies durch praktischen Leitfaden für verantwortungsvolle Nutzung, (3) Fairness und Bias-Mitigation explizit adressiert (fairer Einsatz), (4) Diversität erwähnt. TECHNIK erfüllt (Generative_KI, Prompting, AI_Literacies). SOZIAL erfüllt (Fairness, Bias_Ungleichheit, Diversitaet). Kein direkter Bezug zu Sozialer Arbeit, aber breiter Fokus auf verantwortungsvolle KI-Nutzung in Unternehmenskontext.",Abstract
324,3ZNMTJ5B,[Author not specified] (n.d.),feminist AI | ACADEMY,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Include,,Konzept,0.7,"Das Material behandelt AI Literacies durch Workshops und Trainings zur Kompetenzentwicklung im Umgang mit KI. Der Titel und Fokus auf 'equitable AI' sowie 'feminist AI' indizieren feministische Perspektive und Fairness-Fokus. Die Kombination von AI_Literacies + Feministisch + Fairness erfüllt die Technik- und Sozial-Kriterien. Allerdings ist es ein Konzept/Angebot ohne klassisches Paper-Format, daher moderate Confidence.",Abstract
325,J5EF9W6M,DIVERSIFAIR Project (2024),AI & Intersectionality: A Toolkit For Fairness & Inclusion,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.98,"Dieses Paper erfüllt beide Bedingungen umfassend: TECHNIK: AI_Literacies (explizites Trainingsprogramm & Toolkit zur KI-Kompetenzentwicklung), KI_Sonstige (Fokus auf algorithmische Entscheidungssysteme in Wohlfahrt, Policing, Healthcare, Kreditvergabe), Prompting (gezieltes Szenario-Design zu marginalisierte Identitäten). SOZIAL: Soziale_Arbeit (Fallstudien zu Wohlfahrtssystemen, vulnerable Gruppen), Bias_Ungleichheit (zentral: intersektionale Diskriminierung in Algorithmen), Gender (Amazon Recruiting, Apple Card, unterrepräsentierte Frauen in Tech), Diversitaet (Fokus auf marginalisierte Communities), Feministisch (explizit: Crenshaw, D'Ignazio, partizipatorische ML), Fairness (Kritik single-axis Fairness, Equity-Definition). Das Toolkit adressiert intersektionale Fairness substanziell mit praxisorientierten Handlungsstrategien.",KD
326,2EBHMYU4,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (algorithmische Systeme, Bias-Analyse). SOZIAL_OK durch Bias_Ungleichheit, Gender, Diversitaet und Feministisch (explizite intersektionale Analyse nach Crenshaw-Perspektive, kritische Analyse von Machtstrukturen). Besondere Stärke: Intersektionale Rahmenanalyse von AI-Governance-Dokumenten, Fokus auf marginalisierte Gruppen, Diversitätskrisen in AI-Entwicklung.",Abstract
