ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
283,NHIZN4QJ,Wudel & Ehrenberg (2025),What is Feminist AI?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.92,"Das Paper behandelt substantiell feministische KI-Frameworks (FAI) mit intersektionaler Perspektive, algorithmischen Bias und Ungleichheiten in KI-Systemen. Es referenziert explizit intersektionalen Feminismus als theoretische Grundlage und adressiert Fairness, Diversität und Gender-Bias in AI-Entwicklung. TECHNIK_OK durch KI_Sonstige (algorithmische Systeme), SOZIAL_OK durch mehrere Kategorien.",Abstract
284,MIT8HTC6,Clemmer et al. (2024),PreciseDebias: An automatic prompt engineering approach for generative AI to mitigate image demographic biases,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper behandelt substantiell generative KI (Stable Diffusion, LLaMA) und automatisiertes Prompt-Engineering als Kerntechnik. Auf sozialer Seite werden demografische Verzerrungen (Bias_Ungleichheit), Gender-Bias, Diversität der Repräsentation und algorithmische Fairness (Demographic Parity) explizit und substantiell adressiert. Beide Bedingungen (TECHNIK und SOZIAL) sind klar erfüllt.",KD
285,YN9JAREI,Gengler et al. (2024),Faires KI-Prompting – Ein Leitfaden für Unternehmen,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.98,"Paper erfüllt alle Technik-Kriterien: AI Literacies (KI-Kompetenzrahmen), Generative KI (ChatGPT, DALL-E, Midjourney) und Prompting (KI-FAIRNESS-Framework als zentrales Thema). Soziale Kriterien: explizit feministische Perspektive (D'Ignazio/Klein, Criado-Perez), Gender-Data-Gap, Bias/Ungleichheit, Diversität und Fairness-Framework. Beide Bedingungen eindeutig erfüllt → Include.",KD
286,UJ7DXK8Y,Santy et al. (2023),NLPositionality: Characterizing design biases of datasets and models,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.82,"Das Paper entwickelt ein theoretisches und methodisches Framework zur Sichtbarmachung von Bias in KI-Modellen und Datensätzen (KI_Sonstige). Es thematisiert substantiell algorithmischen Bias und Unterrepräsentation demographischer Gruppen (Bias_Ungleichheit, Diversitaet) sowie das Konzept der Positionality als Fairness-relevanten Ansatz. Beide Bedingungen (TECHNIK + SOZIAL) sind erfüllt.",Abstract
287,MJDTRLAI,Shin et al. (2024),Can prompt modifiers control bias? A comparative analysis of text-to-image generative models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht systematisch Bias in Text-zu-Bild-Generierungsmodellen (Generative_KI) mittels Prompt-Engineering-Methodik (Prompting). Es analysiert substantiell algorithmischen Bias (Bias_Ungleichheit), Gender-Verteilungen (Gender), Repräsentation marginalisierter Gruppen (Diversitaet) und formuliert Fairness-Metriken (Fairness). TECHNIK_OK (Generative_KI, Prompting) und SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Fairness) sind beide erfüllt → Include.",KD
288,6L85PRUW,Skilton & Cardinal (2024),Inclusive prompt engineering: A methodology for hacking biased AI image generation,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Include,,Empirisch,0.95,"Das Paper behandelt substantiell Prompt-Engineering für generative KI (DALL-E), mit Fokus auf inklusive Darstellung und algorithmischen Bias ('toxic positivity'). Prompting ist zentrales Thema (iterative Prompt-Manipulation als Methodik). Bias/Ungleichheit werden substantiell adressiert (Rassismus, Ageismus, Körperbild). Diversität ist explizites Ziel der Methodik. AI-Literacy-Bezug durch Schulungsanspruch für Designer und Studierende. TECHNIK und SOZIAL sind klar erfüllt.",KD
289,YLAKP7Z2,Jääskeläinen et al. (2025),Intersectional analysis of visual generative AI: The case of Stable Diffusion,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.97,"Das Paper analysiert Stable Diffusion (generative KI) mittels systematischer Prompt-basierter Bildgenerierung (180 Bilder). Es nutzt explizit feministische STS-Theorie (D'Ignazio, Crenshaw, Wajcman), untersucht algorithmischen Bias, Gender-Repräsentation, Diversität marginalisierter Gruppen und fordert Fairness/Gerechtigkeit in KI-Systemen. Alle Technik- und Sozial-Kriterien klar erfüllt.",KD
290,8WBUGXRR,Djeffal (2025),Reflexive prompt engineering: A framework for responsible prompt engineering and AI interaction design,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.92,"Das Paper behandelt substantiell Prompt Engineering als Kernthema, positioniert es als AI Literacy-Komponente und schlägt ein Framework für verantwortungsvolles Prompting mit LLMs vor. Es thematisiert Bias, Fairness und Diversität explizit (Diskriminierungs-Benchmarks, Bias-Typen, inklusive Gestaltung). TECHNIK_OK durch AI_Literacies, Generative_KI und Prompting; SOZIAL_OK durch Bias_Ungleichheit, Diversität und Fairness. Kein direkter Soziale_Arbeit-Bezug.",KD
291,IDW7QSYG,Fraile-Rojas et al. (2025),Female perspectives on algorithmic bias: Implications for AI researchers and practitioners,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.97,"Das Paper verwendet NLP und ML zur Analyse von Twitter-Daten über algorithmischen Bias (KI_Sonstige). Es behandelt substantiell Gender-Bias in KI-Systemen, strukturelle Ungleichheiten, intersektionale Perspektiven (Crenshaw, Collins, Haraway) als explizit feministische Theorie, Diversität marginalisierter Gruppen und algorithmische Fairness. Beide Bedingungen (TECHNIK + SOZIAL) sind klar erfüllt.",KD
292,AIZGTQKG,Shah (2025),Gender bias in artificial intelligence: Empowering women through digital literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Literaturreview,0.92,"Das Paper behandelt substantiell Gender-Bias in KI-Systemen (Hiring, Healthcare, Finance) und digitale Kompetenzprogramme als Intervention. AI_Literacies ist klar erfüllt durch digitale Alphabetisierungsprogramme für Frauen. KI_Sonstige durch algorithmische Systeme in verschiedenen Domänen. Bias_Ungleichheit und Gender sind zentrale Themen. Feministisch wird nicht explizit durch feministische Theoretikerinnen belegt, daher Nein.",Abstract
293,X7ZGW6CN,Ciston (2024),"Intersectional Artificial Intelligence Is Essential: Polyvocal, Multimodal, Experimental Methods to Save AI",Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Das Paper behandelt substantiell KI-Systeme (algorithmische Entscheidungssysteme, Computer Vision, Criminal Risk Assessment) und KI-Kompetenzentwicklung durch intersektionale Rahmung. Es verwendet explizit Black-Feminist-Theorie (Noble, Benjamin, D'Ignazio), Queer-Feminist-Theorie und Intersektionalitätskonzepte. Bias/Ungleichheit, Gender, Diversität und Fairness werden alle substantiell adressiert. TECHNIK_OK und SOZIAL_OK sind eindeutig erfüllt.",KD
294,CHJQ52DC,Latif et al. (2024),"AI Gender Bias, Disparities, and Fairness: Does Training Data Matter?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper behandelt substantiell Gender Bias in LLMs (GPT-3.5) und fine-tuned BERT-Modellen (Generative_KI, KI_Sonstige). Es analysiert explizit geschlechtsspezifische Disparitäten und algorithmischen Bias (Bias_Ungleichheit, Gender), betont Diversität in Trainingsdaten (Diversitaet) und verwendet Fairness-Metriken wie Equalized Odds (Fairness). Beide Bedingungen (TECHNIK und SOZIAL) sind klar erfüllt. Kein expliziter Sozialarbeitsbezug, keine feministische Theorie im engeren Sinne.",KD
295,AIGLDZ4C,Articulate (2025),How to Create Inclusive AI Images: A Guide to Bias-Free Prompting,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.92,"Das Paper behandelt substantiell Prompt-Engineering für generative KI-Bildgeneratoren mit explizitem Fokus auf Bias-Reduktion und inklusive Repräsentation. TECHNIK: AI_Literacies (Kompetenzaufbau), Generative_KI (Text-to-Image), Prompting (Kernanliegen). SOZIAL: Bias_Ungleichheit (algorithmischer Bias durch Trainingsdaten), Gender (Geschlechterstereotype), Diversität (Altersvielfalt, Ethnizität, Behinderung), Fairness (gerechte Repräsentation). Praxisorientierter Leitfaden ohne explizit feministischen Theorierahmen.",KD
296,AFDLFCIL,Ahmed (2024),Feminist Perspectives on AI: Ethical Considerations in Algorithmic Decision-Making,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,"Das Paper behandelt substantiell algorithmische Entscheidungssysteme (Hiring-Algorithmen, Facial Recognition) als KI_Sonstige. Auf sozialer Seite: expliziter Gender-Fokus mit empirischen Daten (Gender-Bias p=0.001), algorithmischer Bias gegen marginalisierte Gruppen (34,5% vs. 1,2% Fehlerrate), Diversitätsforderungen und explizite Verwendung feministischer Theorie (D'Ignazio & Klein, Benjamin, intersektionaler Feminismus). Fairness-Metriken und Bias-Audits sind zentral. Beide Bedingungen klar erfüllt.",KD
297,FDR5APIU,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.88,"Das Paper analysiert Intersektionalität in KI-Systemen anhand von vier hochrangigen Berichten. Es thematisiert algorithmische Systeme (KI_Sonstige), Bias und Diskriminierung (Bias_Ungleichheit), Gender-Dimensionen (weiße Männer dominieren KI-Entwicklung), Diversitätsprobleme, intersektionale Analyse (Feministisch nach Crenshaw-Tradition) sowie Fairness-Fragen. TECHNIK_OK und SOZIAL_OK sind beide erfüllt.",Abstract
298,SWB86AYC,Hartshorne & Cohen (2025),Generative AI and the Future of Digital Literacy: Opportunities for Gender Inclusion,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.88,"Das Paper behandelt generative KI im Bildungskontext (AI_Literacies, Generative_KI) und fokussiert explizit auf Gender-Inklusion und die Risiken der Verstärkung geschlechtsspezifischer Biases (Gender, Bias_Ungleichheit, Diversitaet). Qualitative Methode mit Interviews und Fokusgruppen. Kein explizit feministisch-theoretischer Rahmen erkennbar. TECHNIK_OK und SOZIAL_OK sind erfüllt → Include.",Abstract
299,GP4JDSI8,Klein & D'Ignazio (2024),Data Feminism for AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Konzept,0.97,"Paper von D'Ignazio (Data Feminism) erweitert explizit intersektionale feministische Prinzipien (Crenshaw-Tradition) auf KI-Kontexte. Substantielle Behandlung von algorithmischen Systemen (KI_Sonstige), Bias/Diskriminierung, Diversität und feministischer Theorie. Fairness durch Fokus auf harm mitigation. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (Feministisch, Bias_Ungleichheit, Diversitaet, Fairness) → Include.",Abstract
300,GPSB87RN,Wudel & Ehrenberg (2025),What is Feminist AI?,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Das Paper behandelt KI-Systeme (KI_Sonstige) im Kontext von feministischer Theorie (explizit Crenshaw, D'Ignazio, Hill Collins), Gender-Bias, struktureller Ungleichheit und algorithmischer Fairness. Es entwickelt ein konzeptionelles Framework (Feminist AI) mit Praxisbeispielen. Alle SOZIAL-Kategorien außer Soziale_Arbeit sind klar erfüllt. TECHNIK_OK durch KI_Sonstige, SOZIAL_OK durch multiple Kategorien → Include.",KD
301,SHJQQTI6,Gohar & Cheng (2023),A Survey on Intersectional Fairness in Machine Learning: Opportunities and Challenges,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.92,Das Paper behandelt ML-Systeme (KI_Sonstige) und fokussiert substantiell auf intersektionale Fairness-Metriken. Bias und Diskriminierung für intersektionale Gruppen wie Black women sind Kernthema. Implizit feministisch durch explizite Bezugnahme auf Intersektionalität (Crenshaw-Konzept). Fairness-Metriken und deren Versagen für intersektionale Identitäten werden systematisch analysiert. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt.,Abstract
302,9Y7ZFGI5,Shah (2025),Gender Bias in Artificial Intelligence: Empowering Women Through Digital Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell Gender-Bias in KI-Systemen (Recruitment, Healthcare, Finance) und digitale Literaturprogramme zur Befähigung von Frauen. AI_Literacies klar durch Digital Literacy-Programme, KI_Sonstige durch algorithmische Systeme in verschiedenen Domänen. Soziale Kategorien: Gender-Bias als Kernthema, Bias/Ungleichheit durch dokumentierte algorithmische Diskriminierung, Diversität durch Unterrepräsentation, Fairness durch Equity-Ziele. Feministisch verneint, da keine explizite feministische Theorie (Crenshaw, Haraway etc.) referenziert wird.",KD
303,9BDIJE9B,UN Women (2024),Artificial Intelligence and gender equality,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.88,"Policy Brief von UN Women analysiert substantiell, wie KI-Systeme (algorithmische Systeme) Geschlechterungleichheiten reproduzieren. Konkrete Befunde zu Gender-Bias (44% der KI-Systeme) und Racial Bias erfüllen klar die Technik-Bedingung (KI_Sonstige) sowie mehrere Sozial-Bedingungen (Bias_Ungleichheit, Gender, Diversitaet, Fairness). Kein explizit feministischer theoretischer Rahmen erkennbar.",Abstract
304,V4GTLMED,Browne et al. (2024),Tech workers' perspectives on ethical issues in AI development: Foregrounding feminist approaches,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Empirisch,0.95,"Das Paper erfüllt beide Bedingungen klar. Technisch: Fokus auf KI-Entwicklung, algorithmische Systeme, Bias-Mitigation und AI-Ethics-Frameworks (KI_Sonstige); Analyse von Kompetenzlücken bei Tech-Workern bezüglich AI-Ethics (AI_Literacies). Sozial: Explizit feministische Theorie nach Ahmed, Haraway, D'Ignazio & Klein; Bias/Ungleichheit als Kernthema; Diversität und Design Justice für marginalisierte Gruppen; Fairness-Konzepte in KI. Alle Kategorien sind substantiell belegt.",KD
305,YMYHLMFS,Klein & D'Ignazio (2024),Data feminism for AI,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.98,"Klein & D'Ignazio (2024) erweitern explizit das Data-Feminism-Framework auf KI, behandeln LLMs, Computer Vision und algorithmische Systeme (Technik-Kriterium erfüllt). Soziale Dimension: umfangreiche feministische Theorie (Crenshaw, Collins, Combahee), intersektionaler Bias in KI-Systemen, Gender-Bias, Diversität/Repräsentation marginalisierter Gruppen und algorithmische Fairness werden alle substantiell behandelt. Klares Include.",KD
306,QM6L6XLZ,A+ Alliance (2024),Incubating Feminist AI: Executive Summary 2021-2024,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Das Paper dokumentiert ein explizit feministisches KI-Forschungsnetzwerk mit mehreren Kategorien klar erfüllt: AI Literacies (Training in feministischen KI-Prinzipien), Generative KI (SOF+IA GenAI-Chatbot), KI_Sonstige (NLP, ML, algorithmische Systeme), Soziale Arbeit (Integration mit sozialen Diensten, Gewaltprävention), Bias/Ungleichheit (E.D.I.A. Bias-Erkennung), Gender (Gesamtfokus), Diversität (marginalisierte Communities, Global South), Feministisch (explizit feministische Theorie, Design Justice, intersektionale Analyse), Fairness (Equity-zentrierte Designs, ADM-Transparenz).",KD
307,ZNHUCA4B,UNESCO (2021),Recommendation on the Ethics of Artificial Intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.88,"Das UNESCO-Dokument behandelt KI-Systeme (algorithmische Systeme, ML) als KI_Sonstige substantiell. Es adressiert Bias/Ungleichheit explizit (Diskriminierung, digitale Klüfte), Gender (CEDAW-Referenz, Geschlechtergleichstellung), Diversität (marginalisierte Gruppen, LMICs, indigene Völker) und Fairness (gerechter Zugang, faire Governance) substantiell. Feministisch wird verneint, da keine expliziten feministischen Theorien/Autorinnen referenziert werden. TECHNIK_OK und SOZIAL_OK erfüllt.",KD
308,SQ38TTWQ,An et al. (2025),Measuring gender and racial biases in large language models: Intersectional evidence from automated resume evaluation,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Das Paper untersucht Bias in fünf gängigen LLMs (GPT-3.5, GPT-4o, Gemini, Claude, Llama) bei der Lebenslaufbewertung – klar Generative_KI. Es analysiert substantiell Geschlechts- und Rassenbias (Gender, Bias_Ungleichheit, Diversitaet), verwendet explizit Crenshaws Intersektionalitätsrahmen (Feministisch) und diskutiert algorithmische Fairness in Einstellungsentscheidungen. Alle Technologie- und Sozialkriterien sind klar erfüllt.",KD
309,ZMW228P6,Ovalle et al. (2023),Factoring the matrix of domination: A critical review and reimagination of intersectionality in AI fairness,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.98,"Das Paper analysiert systematisch algorithmische Fairness-Systeme (KI_Sonstige) und thematisiert substantiell Bias/Ungleichheit, Gender, Diversität, Fairness sowie explizit feministische Theorie (Crenshaw, Collins, hooks, Black Feminist epistemology). Es erfüllt beide Einschlussbedingungen klar: Technik (algorithmische Fairness-Systeme als KI_Sonstige) und Sozial (mehrere soziale Kategorien). Kein Bezug zu Sozialer Arbeit im engeren Sinne, aber alle anderen sozialen Kategorien sind stark vertreten.",KD
310,XW8NHCIE,Wilson & Caliskan (2024),"Gender, race, and intersectional bias in AI resume screening via language model retrieval",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.97,"Das Paper untersucht LLM-basierte Massive Text Embedding Modelle (Generative_KI, KI_Sonstige) auf algorithmischen Bias im Resume-Screening. Es analysiert substantiell Race-Bias, Gender-Bias, intersektionale Benachteiligung (Bias_Ungleichheit, Gender, Diversitaet, Fairness) und verwendet explizit Intersektionalitätstheorie mit Referenzen auf einschlägige intersektionale Literatur (Feministisch). Beide Bedingungen TECHNIK und SOZIAL sind klar erfüllt.",KD
311,ZLM537Z4,Browne et al. (2023),"Feminist AI: Critical Perspectives on Algorithms, Data, and Intelligent Machines",Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.92,"Das Paper ist eine feministische Sammlung zu KI-Systemen und deren gesellschaftlichen Auswirkungen. KI_Sonstige ist erfüllt (algorithmische Systeme, KI-Sektor). Feministische Theorie und Perspektiven sind explizit zentrales Thema. Bias/Ungleichheit (techno-racial capitalism), Gender, Diversität und Fairness (social justice) werden substantiell behandelt. TECHNIK_OK und SOZIAL_OK sind erfüllt → Include.",Abstract
312,JZN2I6J5,Chisca et al. (2024),Prompting fairness: Learning prompts for debiasing large language models,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.92,"Das Paper behandelt substantiell Prompt-Tuning als Debiasing-Strategie für Encoder-LMs (BERT, RoBERTa), was Prompting und KI_Sonstige erfüllt. Gender-Bias-Mitigation ist ein zentrales Thema (Gender=Ja), algorithmischer Bias und Fairness-Metriken werden explizit behandelt. TECHNIK_OK (Prompting + KI_Sonstige) und SOZIAL_OK (Bias_Ungleichheit + Gender + Fairness) sind beide erfüllt → Include.",KD
